"sample_date","nhs_name","variant","count","total","sample_date_num","prop"
2020-03-29,"East of England","B",2,117,18350,0.0170940170940171
2020-03-30,"East of England","B",11,133,18351,0.0827067669172932
2020-03-31,"East of England","B",6,165,18352,0.0363636363636364
2020-04-01,"East of England","B",16,161,18353,0.0993788819875776
2020-04-02,"East of England","B",9,161,18354,0.0559006211180124
2020-04-03,"East of England","B",8,147,18355,0.054421768707483
2020-04-04,"East of England","B",1,99,18356,0.0101010101010101
2020-04-05,"East of England","B",4,136,18357,0.0294117647058824
2020-04-06,"East of England","B",11,206,18358,0.0533980582524272
2020-04-07,"East of England","B",4,149,18359,0.0268456375838926
2020-04-08,"East of England","B",7,154,18360,0.0454545454545455
2020-04-09,"East of England","B",2,109,18361,0.018348623853211
2020-04-10,"East of England","B",4,88,18362,0.0454545454545455
2020-04-11,"East of England","B",4,104,18363,0.0384615384615385
2020-04-12,"East of England","B",5,101,18364,0.0495049504950495
2020-04-13,"East of England","B",4,79,18365,0.0506329113924051
2020-04-14,"East of England","B",1,103,18366,0.00970873786407767
2020-04-15,"East of England","B",1,73,18367,0.0136986301369863
2020-04-16,"East of England","B",4,88,18368,0.0454545454545455
2020-04-17,"East of England","B",1,79,18369,0.0126582278481013
2020-04-18,"East of England","B",3,63,18370,0.0476190476190476
2020-04-19,"East of England","B",2,64,18371,0.03125
2020-04-20,"East of England","B",5,93,18372,0.0537634408602151
2020-04-21,"East of England","B",1,86,18373,0.0116279069767442
2020-04-22,"East of England","B",8,113,18374,0.0707964601769911
2020-04-23,"East of England","B",1,76,18375,0.0131578947368421
2020-04-24,"East of England","B",5,51,18376,0.0980392156862745
2020-04-25,"East of England","B",1,43,18377,0.0232558139534884
2020-04-26,"East of England","B",5,53,18378,0.0943396226415094
2020-04-27,"East of England","B",0,78,18379,0
2020-04-28,"East of England","B",2,56,18380,0.0357142857142857
2020-04-29,"East of England","B",7,89,18381,0.0786516853932584
2020-04-30,"East of England","B",5,85,18382,0.0588235294117647
2020-05-01,"East of England","B",2,90,18383,0.0222222222222222
2020-05-02,"East of England","B",1,47,18384,0.0212765957446809
2020-05-03,"East of England","B",1,45,18385,0.0222222222222222
2020-05-04,"East of England","B",1,87,18386,0.0114942528735632
2020-05-05,"East of England","B",4,50,18387,0.08
2020-05-06,"East of England","B",2,81,18388,0.0246913580246914
2020-05-07,"East of England","B",0,66,18389,0
2020-05-08,"East of England","B",1,44,18390,0.0227272727272727
2020-05-09,"East of England","B",1,42,18391,0.0238095238095238
2020-05-10,"East of England","B",0,32,18392,0
2020-05-11,"East of England","B",1,64,18393,0.015625
2020-05-12,"East of England","B",0,37,18394,0
2020-05-13,"East of England","B",1,39,18395,0.0256410256410256
2020-05-14,"East of England","B",0,15,18396,0
2020-05-15,"East of England","B",0,15,18397,0
2020-05-16,"East of England","B",0,11,18398,0
2020-05-17,"East of England","B",0,10,18399,0
2020-05-18,"East of England","B",0,31,18400,0
2020-05-19,"East of England","B",1,23,18401,0.0434782608695652
2020-05-20,"East of England","B",0,9,18402,0
2020-05-21,"East of England","B",0,16,18403,0
2020-05-22,"East of England","B",0,16,18404,0
2020-05-23,"East of England","B",0,5,18405,0
2020-05-24,"East of England","B",0,1,18406,0
2020-05-25,"East of England","B",0,15,18407,0
2020-05-26,"East of England","B",0,11,18408,0
2020-05-27,"East of England","B",1,11,18409,0.0909090909090909
2020-05-28,"East of England","B",0,11,18410,0
2020-05-29,"East of England","B",0,8,18411,0
2020-05-30,"East of England","B",0,5,18412,0
2020-05-31,"East of England","B",1,7,18413,0.142857142857143
2020-06-01,"East of England","B",0,14,18414,0
2020-06-02,"East of England","B",0,18,18415,0
2020-06-03,"East of England","B",0,6,18416,0
2020-06-04,"East of England","B",0,13,18417,0
2020-06-05,"East of England","B",0,4,18418,0
2020-06-06,"East of England","B",0,6,18419,0
2020-06-07,"East of England","B",0,3,18420,0
2020-06-08,"East of England","B",0,12,18421,0
2020-06-09,"East of England","B",0,11,18422,0
2020-06-10,"East of England","B",0,27,18423,0
2020-06-11,"East of England","B",0,17,18424,0
2020-06-12,"East of England","B",0,22,18425,0
2020-06-13,"East of England","B",0,11,18426,0
2020-06-14,"East of England","B",0,18,18427,0
2020-06-15,"East of England","B",0,22,18428,0
2020-06-16,"East of England","B",0,8,18429,0
2020-06-17,"East of England","B",0,13,18430,0
2020-06-18,"East of England","B",1,27,18431,0.037037037037037
2020-06-19,"East of England","B",0,13,18432,0
2020-06-20,"East of England","B",0,4,18433,0
2020-06-21,"East of England","B",0,5,18434,0
2020-06-22,"East of England","B",0,2,18435,0
2020-06-23,"East of England","B",0,6,18436,0
2020-06-24,"East of England","B",0,7,18437,0
2020-06-25,"East of England","B",0,4,18438,0
2020-06-26,"East of England","B",0,2,18439,0
2020-06-29,"East of England","B",0,4,18442,0
2020-06-30,"East of England","B",0,8,18443,0
2020-07-01,"East of England","B",0,2,18444,0
2020-07-02,"East of England","B",0,11,18445,0
2020-07-03,"East of England","B",0,7,18446,0
2020-07-04,"East of England","B",0,11,18447,0
2020-07-05,"East of England","B",0,20,18448,0
2020-07-06,"East of England","B",0,9,18449,0
2020-07-07,"East of England","B",0,1,18450,0
2020-07-08,"East of England","B",0,1,18451,0
2020-07-10,"East of England","B",0,1,18453,0
2020-07-12,"East of England","B",0,4,18455,0
2020-07-13,"East of England","B",0,8,18456,0
2020-07-14,"East of England","B",0,11,18457,0
2020-07-15,"East of England","B",0,7,18458,0
2020-07-16,"East of England","B",0,32,18459,0
2020-07-17,"East of England","B",0,28,18460,0
2020-07-18,"East of England","B",0,10,18461,0
2020-07-19,"East of England","B",0,3,18462,0
2020-07-20,"East of England","B",0,6,18463,0
2020-07-21,"East of England","B",0,4,18464,0
2020-07-22,"East of England","B",1,2,18465,0.5
2020-07-23,"East of England","B",0,3,18466,0
2020-07-24,"East of England","B",0,10,18467,0
2020-07-25,"East of England","B",0,3,18468,0
2020-07-26,"East of England","B",0,2,18469,0
2020-07-27,"East of England","B",0,6,18470,0
2020-07-28,"East of England","B",0,1,18471,0
2020-07-29,"East of England","B",0,2,18472,0
2020-07-30,"East of England","B",0,3,18473,0
2020-07-31,"East of England","B",0,7,18474,0
2020-08-02,"East of England","B",0,2,18476,0
2020-08-03,"East of England","B",0,1,18477,0
2020-08-04,"East of England","B",0,2,18478,0
2020-08-05,"East of England","B",0,3,18479,0
2020-08-06,"East of England","B",0,6,18480,0
2020-08-07,"East of England","B",0,3,18481,0
2020-08-08,"East of England","B",0,2,18482,0
2020-08-10,"East of England","B",0,1,18484,0
2020-08-11,"East of England","B",0,5,18485,0
2020-08-12,"East of England","B",0,5,18486,0
2020-08-13,"East of England","B",0,8,18487,0
2020-08-14,"East of England","B",0,4,18488,0
2020-08-16,"East of England","B",0,1,18490,0
2020-08-17,"East of England","B",0,22,18491,0
2020-08-18,"East of England","B",0,26,18492,0
2020-08-19,"East of England","B",0,7,18493,0
2020-08-20,"East of England","B",0,27,18494,0
2020-08-21,"East of England","B",0,27,18495,0
2020-08-22,"East of England","B",0,4,18496,0
2020-08-23,"East of England","B",0,8,18497,0
2020-08-24,"East of England","B",0,43,18498,0
2020-08-25,"East of England","B",0,39,18499,0
2020-08-26,"East of England","B",0,50,18500,0
2020-08-27,"East of England","B",0,46,18501,0
2020-08-28,"East of England","B",0,6,18502,0
2020-08-29,"East of England","B",0,22,18503,0
2020-08-30,"East of England","B",0,73,18504,0
2020-08-31,"East of England","B",0,61,18505,0
2020-09-01,"East of England","B",0,68,18506,0
2020-09-02,"East of England","B",0,32,18507,0
2020-09-03,"East of England","B",0,35,18508,0
2020-09-04,"East of England","B",0,8,18509,0
2020-09-05,"East of England","B",0,1,18510,0
2020-09-06,"East of England","B",0,2,18511,0
2020-09-07,"East of England","B",0,30,18512,0
2020-09-08,"East of England","B",0,8,18513,0
2020-09-09,"East of England","B",0,21,18514,0
2020-09-10,"East of England","B",0,74,18515,0
2020-09-11,"East of England","B",0,9,18516,0
2020-09-12,"East of England","B",0,6,18517,0
2020-09-13,"East of England","B",0,5,18518,0
2020-09-14,"East of England","B",0,19,18519,0
2020-09-15,"East of England","B",0,8,18520,0
2020-09-16,"East of England","B",0,10,18521,0
2020-09-17,"East of England","B",0,6,18522,0
2020-09-18,"East of England","B",0,13,18523,0
2020-09-19,"East of England","B",0,32,18524,0
2020-09-20,"East of England","B",0,26,18525,0
2020-09-21,"East of England","B",0,30,18526,0
2020-09-22,"East of England","B",0,20,18527,0
2020-09-23,"East of England","B",0,24,18528,0
2020-09-24,"East of England","B",0,63,18529,0
2020-09-25,"East of England","B",0,49,18530,0
2020-09-26,"East of England","B",0,6,18531,0
2020-09-27,"East of England","B",0,23,18532,0
2020-09-28,"East of England","B",0,15,18533,0
2020-09-29,"East of England","B",0,22,18534,0
2020-09-30,"East of England","B",0,30,18535,0
2020-10-01,"East of England","B",0,85,18536,0
2020-10-02,"East of England","B",0,14,18537,0
2020-10-03,"East of England","B",0,63,18538,0
2020-10-04,"East of England","B",0,22,18539,0
2020-10-05,"East of England","B",0,49,18540,0
2020-10-06,"East of England","B",0,91,18541,0
2020-10-07,"East of England","B",0,24,18542,0
2020-10-08,"East of England","B",0,32,18543,0
2020-10-09,"East of England","B",0,58,18544,0
2020-10-10,"East of England","B",0,18,18545,0
2020-10-11,"East of England","B",0,89,18546,0
2020-10-12,"East of England","B",0,31,18547,0
2020-10-13,"East of England","B",0,97,18548,0
2020-10-14,"East of England","B",0,64,18549,0
2020-10-15,"East of England","B",0,175,18550,0
2020-10-16,"East of England","B",0,64,18551,0
2020-10-17,"East of England","B",0,29,18552,0
2020-10-18,"East of England","B",0,10,18553,0
2020-10-19,"East of England","B",0,99,18554,0
2020-10-20,"East of England","B",0,59,18555,0
2020-10-21,"East of England","B",0,183,18556,0
2020-10-22,"East of England","B",0,127,18557,0
2020-10-23,"East of England","B",0,99,18558,0
2020-10-24,"East of England","B",0,45,18559,0
2020-10-25,"East of England","B",0,18,18560,0
2020-10-26,"East of England","B",0,38,18561,0
2020-10-27,"East of England","B",0,14,18562,0
2020-10-28,"East of England","B",0,31,18563,0
2020-10-29,"East of England","B",0,55,18564,0
2020-10-30,"East of England","B",0,155,18565,0
2020-10-31,"East of England","B",0,95,18566,0
2020-11-01,"East of England","B",0,138,18567,0
2020-11-02,"East of England","B",0,277,18568,0
2020-11-03,"East of England","B",0,149,18569,0
2020-11-04,"East of England","B",0,44,18570,0
2020-11-05,"East of England","B",0,266,18571,0
2020-11-06,"East of England","B",0,111,18572,0
2020-11-07,"East of England","B",0,38,18573,0
2020-11-08,"East of England","B",0,257,18574,0
2020-11-09,"East of England","B",0,184,18575,0
2020-11-10,"East of England","B",0,91,18576,0
2020-11-11,"East of England","B",0,90,18577,0
2020-11-12,"East of England","B",0,271,18578,0
2020-11-13,"East of England","B",0,204,18579,0
2020-11-14,"East of England","B",0,133,18580,0
2020-11-15,"East of England","B",0,205,18581,0
2020-11-16,"East of England","B",0,51,18582,0
2020-11-17,"East of England","B",0,88,18583,0
2020-11-18,"East of England","B",0,101,18584,0
2020-11-19,"East of England","B",0,61,18585,0
2020-11-20,"East of England","B",0,74,18586,0
2020-11-21,"East of England","B",0,128,18587,0
2020-11-22,"East of England","B",0,213,18588,0
2020-11-23,"East of England","B",0,83,18589,0
2020-11-24,"East of England","B",0,30,18590,0
2020-11-25,"East of England","B",0,28,18591,0
2020-11-26,"East of England","B",0,50,18592,0
2020-11-27,"East of England","B",0,69,18593,0
2020-11-28,"East of England","B",0,33,18594,0
2020-11-29,"East of England","B",0,48,18595,0
2020-11-30,"East of England","B",0,37,18596,0
2020-12-01,"East of England","B",0,48,18597,0
2020-12-02,"East of England","B",0,70,18598,0
2020-12-03,"East of England","B",0,50,18599,0
2020-12-04,"East of England","B",0,50,18600,0
2020-12-05,"East of England","B",0,42,18601,0
2020-12-06,"East of England","B",0,34,18602,0
2020-12-07,"East of England","B",0,152,18603,0
2020-12-08,"East of England","B",0,94,18604,0
2020-12-09,"East of England","B",0,99,18605,0
2020-12-10,"East of England","B",0,262,18606,0
2020-12-11,"East of England","B",0,159,18607,0
2020-12-12,"East of England","B",0,68,18608,0
2020-12-13,"East of England","B",0,131,18609,0
2020-12-14,"East of England","B",0,146,18610,0
2020-12-15,"East of England","B",0,251,18611,0
2020-12-16,"East of England","B",0,190,18612,0
2020-12-17,"East of England","B",0,311,18613,0
2020-12-18,"East of England","B",0,231,18614,0
2020-12-19,"East of England","B",0,163,18615,0
2020-12-20,"East of England","B",0,89,18616,0
2020-12-21,"East of England","B",0,154,18617,0
2020-12-22,"East of England","B",0,126,18618,0
2020-12-23,"East of England","B",0,35,18619,0
2020-12-24,"East of England","B",0,95,18620,0
2020-12-25,"East of England","B",0,84,18621,0
2020-12-26,"East of England","B",0,189,18622,0
2020-12-27,"East of England","B",0,85,18623,0
2020-12-28,"East of England","B",0,92,18624,0
2020-12-29,"East of England","B",0,74,18625,0
2020-12-30,"East of England","B",0,16,18626,0
2020-12-31,"East of England","B",0,62,18627,0
2021-01-01,"East of England","B",0,7,18628,0
2020-02-27,"South West","B",0,1,18319,0
2020-02-29,"South West","B",0,1,18321,0
2020-03-02,"South West","B",0,6,18323,0
2020-03-03,"South West","B",0,7,18324,0
2020-03-04,"South West","B",0,4,18325,0
2020-03-05,"South West","B",1,3,18326,0.333333333333333
2020-03-06,"South West","B",0,5,18327,0
2020-03-07,"South West","B",0,2,18328,0
2020-03-08,"South West","B",0,3,18329,0
2020-03-09,"South West","B",0,4,18330,0
2020-03-10,"South West","B",2,8,18331,0.25
2020-03-11,"South West","B",2,11,18332,0.181818181818182
2020-03-12,"South West","B",2,8,18333,0.25
2020-03-13,"South West","B",2,14,18334,0.142857142857143
2020-03-14,"South West","B",5,10,18335,0.5
2020-03-15,"South West","B",2,7,18336,0.285714285714286
2020-03-16,"South West","B",1,7,18337,0.142857142857143
2020-03-17,"South West","B",2,15,18338,0.133333333333333
2020-03-18,"South West","B",3,28,18339,0.107142857142857
2020-03-19,"South West","B",3,20,18340,0.15
2020-03-20,"South West","B",4,19,18341,0.210526315789474
2020-03-21,"South West","B",8,20,18342,0.4
2020-03-22,"South West","B",2,28,18343,0.0714285714285714
2020-03-23,"South West","B",2,42,18344,0.0476190476190476
2020-03-24,"South West","B",2,27,18345,0.0740740740740741
2020-03-25,"South West","B",6,60,18346,0.1
2020-03-26,"South West","B",5,59,18347,0.0847457627118644
2020-03-27,"South West","B",4,74,18348,0.0540540540540541
2020-03-28,"South West","B",3,39,18349,0.0769230769230769
2020-03-29,"South West","B",2,47,18350,0.0425531914893617
2020-03-30,"South West","B",7,83,18351,0.0843373493975904
2020-03-31,"South West","B",4,68,18352,0.0588235294117647
2020-04-01,"South West","B",4,65,18353,0.0615384615384615
2020-04-02,"South West","B",9,65,18354,0.138461538461538
2020-04-03,"South West","B",3,86,18355,0.0348837209302326
2020-04-04,"South West","B",0,67,18356,0
2020-04-05,"South West","B",2,67,18357,0.0298507462686567
2020-04-06,"South West","B",3,61,18358,0.0491803278688525
2020-04-07,"South West","B",2,74,18359,0.027027027027027
2020-04-08,"South West","B",3,78,18360,0.0384615384615385
2020-04-09,"South West","B",1,84,18361,0.0119047619047619
2020-04-10,"South West","B",1,103,18362,0.00970873786407767
2020-04-11,"South West","B",3,86,18363,0.0348837209302326
2020-04-12,"South West","B",2,56,18364,0.0357142857142857
2020-04-13,"South West","B",1,54,18365,0.0185185185185185
2020-04-14,"South West","B",1,62,18366,0.0161290322580645
2020-04-15,"South West","B",2,62,18367,0.032258064516129
2020-04-16,"South West","B",1,94,18368,0.0106382978723404
2020-04-17,"South West","B",3,70,18369,0.0428571428571429
2020-04-18,"South West","B",0,53,18370,0
2020-04-19,"South West","B",1,49,18371,0.0204081632653061
2020-04-20,"South West","B",1,79,18372,0.0126582278481013
2020-04-21,"South West","B",0,54,18373,0
2020-04-22,"South West","B",0,57,18374,0
2020-04-23,"South West","B",0,62,18375,0
2020-04-24,"South West","B",2,48,18376,0.0416666666666667
2020-04-25,"South West","B",0,22,18377,0
2020-04-26,"South West","B",0,20,18378,0
2020-04-27,"South West","B",2,51,18379,0.0392156862745098
2020-04-28,"South West","B",1,61,18380,0.0163934426229508
2020-04-29,"South West","B",1,49,18381,0.0204081632653061
2020-04-30,"South West","B",1,32,18382,0.03125
2020-05-01,"South West","B",1,41,18383,0.024390243902439
2020-05-02,"South West","B",0,15,18384,0
2020-05-03,"South West","B",0,20,18385,0
2020-05-04,"South West","B",0,38,18386,0
2020-05-05,"South West","B",0,22,18387,0
2020-05-06,"South West","B",2,43,18388,0.0465116279069767
2020-05-07,"South West","B",0,31,18389,0
2020-05-08,"South West","B",0,24,18390,0
2020-05-09,"South West","B",0,16,18391,0
2020-05-10,"South West","B",0,19,18392,0
2020-05-11,"South West","B",0,20,18393,0
2020-05-12,"South West","B",0,10,18394,0
2020-05-13,"South West","B",0,18,18395,0
2020-05-14,"South West","B",0,15,18396,0
2020-05-15,"South West","B",0,15,18397,0
2020-05-16,"South West","B",0,13,18398,0
2020-05-17,"South West","B",0,8,18399,0
2020-05-18,"South West","B",0,22,18400,0
2020-05-19,"South West","B",0,12,18401,0
2020-05-20,"South West","B",0,24,18402,0
2020-05-21,"South West","B",0,5,18403,0
2020-05-22,"South West","B",0,8,18404,0
2020-05-23,"South West","B",0,8,18405,0
2020-05-24,"South West","B",0,1,18406,0
2020-05-25,"South West","B",0,5,18407,0
2020-05-26,"South West","B",0,2,18408,0
2020-05-27,"South West","B",0,1,18409,0
2020-05-28,"South West","B",0,2,18410,0
2020-05-29,"South West","B",0,2,18411,0
2020-05-30,"South West","B",0,3,18412,0
2020-05-31,"South West","B",0,7,18413,0
2020-06-01,"South West","B",0,9,18414,0
2020-06-02,"South West","B",0,1,18415,0
2020-06-03,"South West","B",0,2,18416,0
2020-06-04,"South West","B",0,3,18417,0
2020-06-05,"South West","B",0,1,18418,0
2020-06-06,"South West","B",0,7,18419,0
2020-06-09,"South West","B",0,4,18422,0
2020-06-10,"South West","B",0,10,18423,0
2020-06-11,"South West","B",0,11,18424,0
2020-06-12,"South West","B",0,9,18425,0
2020-06-13,"South West","B",0,3,18426,0
2020-06-14,"South West","B",0,4,18427,0
2020-06-15,"South West","B",0,5,18428,0
2020-06-16,"South West","B",0,3,18429,0
2020-06-17,"South West","B",0,1,18430,0
2020-06-19,"South West","B",0,1,18432,0
2020-06-20,"South West","B",0,2,18433,0
2020-06-21,"South West","B",0,2,18434,0
2020-06-23,"South West","B",0,1,18436,0
2020-06-24,"South West","B",0,1,18437,0
2020-06-25,"South West","B",0,1,18438,0
2020-06-26,"South West","B",0,1,18439,0
2020-06-27,"South West","B",0,1,18440,0
2020-06-28,"South West","B",0,1,18441,0
2020-06-29,"South West","B",0,5,18442,0
2020-06-30,"South West","B",0,8,18443,0
2020-07-01,"South West","B",0,1,18444,0
2020-07-04,"South West","B",0,1,18447,0
2020-07-05,"South West","B",0,2,18448,0
2020-07-06,"South West","B",0,2,18449,0
2020-07-14,"South West","B",0,2,18457,0
2020-07-15,"South West","B",0,2,18458,0
2020-07-16,"South West","B",0,7,18459,0
2020-07-17,"South West","B",0,6,18460,0
2020-07-18,"South West","B",0,4,18461,0
2020-07-19,"South West","B",0,1,18462,0
2020-07-22,"South West","B",0,7,18465,0
2020-07-23,"South West","B",0,5,18466,0
2020-07-24,"South West","B",0,10,18467,0
2020-07-25,"South West","B",0,2,18468,0
